is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name,is_code_smell
False,False,False,False,False,False,org.mariotaku.twidere.service.BackgroundOperationService$3,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$ClearNotificationTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$3,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.QuickSearchBarActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.QuickSearchBarActivity$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserFollowersFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.service.RefreshService$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyStatusTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$AcceptFriendshipTask,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.RingtonePreference$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsActivitiesFragment$StatusesBusCallback,true
False,False,False,False,False,False,org.mariotaku.twidere.view.StatusTextView$SafeSpannableFactory,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMultiBlockTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$4,true
False,False,False,False,False,False,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$3,true
False,False,False,False,False,False,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$2,true
False,False,False,False,False,False,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportSpamTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileImageTaskInternal,true
False,False,False,False,False,False,org.mariotaku.twidere.util.collection.CompactHashSet$CompactHashIterator,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$AddUserListMembersTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsContentRecyclerViewFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.TrendsLocationPreference$GetAvailableTrendsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.TwidereActionModeForChildListener$1,true
False,False,False,False,False,False,org.mariotaku.twidere.provider.TwidereDataProvider$2,true
False,False,False,False,False,False,org.mariotaku.twidere.provider.TwidereDataProvider$1,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.ThemeBackgroundPreference$1,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.ThemeBackgroundPreference$2,true
False,False,False,False,False,False,org.mariotaku.twidere.provider.TwidereDataProvider$3,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.CustomTabEditorActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateBlockTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyMessageConversationTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateFavoriteTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$CursorStatusesBusCallback,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.UserListSelectorActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyDirectMessageTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreLocalTrendsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreTrendsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetReceivedDirectMessagesTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetDirectMessagesTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$PendingDismissData,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserListFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserListFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.net.OkHttpRestClient$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserListsFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserListMembersFragment$GetUserListTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFavoriteTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$ClearUnreadCountTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileTaskInternal$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.ThemedFragmentActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.SignInActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserFragment$4,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserFragment$3,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetHomeTimelineTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$3,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$4,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.MouseScrollDirectionDecider$InternalHorizontalScrollView,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AbsServiceInterface$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserListMembersFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreferenceCompat$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$UpdateUserListDetailsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportMultiSpamTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetSentDirectMessagesTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserMediaTimelineFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.StatusFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.StatusFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.StatusFragment$3,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$RemoveUnreadCountsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.TranslationDestinationPreference$GetLanguagesTask,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.SettingsImportExportPreference$1,true
False,False,False,False,False,False,org.mariotaku.twidere.preference.AppVersionPreference$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$RetweetStatusTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroySavedSearchTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListSubscriptionTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.UserListSelectorActivity$SearchUsersTask$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.iface.IControlBarActivity$ControlBarShowHideHelper$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.BaseFiltersFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsContentListViewFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreference$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateUserListSubscriptionTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DeleteUserListMembersTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFriendshipTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyBlockTask,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMuteTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$StatusesBusCallback,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.CustomTabsFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$1,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.HomeActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.HomeActivity$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.ComposeActivity$4,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.ComposeActivity$2,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.ComposeActivity$3,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.ComposeActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.activity.support.AccountSelectorActivity$1,true
False,False,False,False,False,False,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetMentionsTask,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$RemoveProfileBannerTaskInternal,true
False,False,False,False,False,False,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileBannerImageTaskInternal,true
False,False,False,False,False,False,org.mariotaku.twidere.adapter.ArrayAdapter$ArrayFilter,true
False,False,False,False,False,False,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$2,true
False,False,False,False,False,False,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$1,true
False,False,False,False,False,False,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$3,true
False,False,False,False,False,False,org.ligi.passandroid.ui.PassViewHolder$1,true
False,False,False,False,False,False,org.ligi.passandroid.ui.PassViewHolder$2,true
False,False,False,False,False,False,org.ligi.passandroid.ui.edit_fragments.ColorPickFragment$1,true
False,False,False,False,False,False,org.ligi.passandroid.ui.PassListActivity$3,true
False,False,False,False,False,False,org.ligi.passandroid.ui.PassListActivity$1,true
False,False,False,False,False,False,org.ligi.passandroid.ui.PassListActivity$2,true
False,False,False,False,False,False,org.ligi.passandroid.ui.UnzipPassDialog$1AlertDialogUpdater$1,true
